Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
lw6AwN3c45HGEVQsf80S9A,Mi Candileja Restaurant,1509 Mermaid Ave,"{'latitude': 40.57703, 'longitude': -73.98308}",26,3.0,11224
X2mfQ5SOE5eMuUzPrI_pwA,Esperanto,145 Ave C,"{'latitude': 40.725474, 'longitude': -73.978054}",698,3.5,10009
Uut2fBy53XdIgx1rLWdQeg,Empanada Mama L.E.S,95 Allen St,"{'latitude': 40.71873, 'longitude': -73.9909}",738,4.0,10002
5L5sMG3xP-UUIuTtxMWZwQ,Empanada City,363 Lincoln Rd,"{'latitude': 40.6617, 'longitude': -73.95046}",204,4.5,11225
Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,45-40 Center Blvd,"{'latitude': 40.748216, 'longitude': -73.956973}",3216,4.0,11109
ihzI-4yGesoQuAoIocao8g,Tacuba Hell's Kitchen,802 9th Ave,"{'latitude': 40.76545, 'longitude': -73.98729}",681,4.0,10019
53zd9Zi8EKMpLd6OXNm8Mw,Emporium Brasil,15 W 46th St,"{'latitude': 40.75653, 'longitude': -73.97989}",257,4.0,10036
AC6vUyOGt8WliqswigZlzQ,Dulce Vida Latin Bistro,1219 Lexington Ave,"{'latitude': 40.77704, 'longitude': -73.95721}",255,3.5,10028
aJqjC4uAo6vhOpsVNCiMDA,Samba Kitchen,457 W 50th St,"{'latitude': 40.764666, 'longitude': -73.9912643}",452,4.5,10019
sQ7ENDHnfF9dIHhYrI8oHw,Palo Santo,652 Union St,"{'latitude': 40.676716, 'longitude': -73.982009}",506,4.0,11215
iBm8YTqNwrddsxWdqLPK-A,Caracas Arepa Bar,91 E 7th St,"{'latitude': 40.7269655, 'longitude': -73.9854223}",2553,4.0,10009
y1a4HhMzE8OM1jjig4XlBw,Old Havana,13 Elm St,"{'latitude': 40.6504775583744, 'longitude': -74.3479800224304}",147,4.0,07090
lj1dgpWHiymVFNWp3vzC1A,Colina Cuervo,759 Nostrand Ave,"{'latitude': 40.6713243870099, 'longitude': -73.9503035730164}",174,4.5,11216
m7ADY4H2wnA3n_QWxheEzQ,Flor de Broadway,3395 Broadway,"{'latitude': 40.82189, 'longitude': -73.9541}",100,3.5,10031
p3jNFdVEYM6ncZsOWpbEpw,Cha Cha Cha Cuban Cafe,292 S Michigan Ave,"{'latitude': 40.6691878474997, 'longitude': -74.2815693075482}",190,4.5,07033
XJ8mq5IE2LQ0AYq574KAIw,Rebecca's,236 Old River Rd,"{'latitude': 40.8090199, 'longitude': -73.99101}",298,4.0,07020
ROcLEpiaRRvKWrEn6hsulA,Aura Cocina,315 Meserole St,"{'latitude': 40.70896, 'longitude': -73.93514}",20,4.0,11206
477YZj_L0_cLKpdCMw4o5Q,Las Brisas Cafe,4900 Hudson Ave,"{'latitude': 40.78075, 'longitude': -74.01752}",33,4.0,07087
